nid,Keep?,Title,Contributor,Creation Date,URL,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19
5739,keep,Unsteady Flow Interactions and Propulsive Performance of Swimmers in a Simple School,"""Creator: Kurt, Melike, Thesis advisor: Moored, Keith W.""",2021-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/unsteady-flow,,,,,,,,,,,,,,,,,,,
394319,delete,Unsteady Ground Effect of Undulatory Swimmers,"""Creator: Baldwin, Connor T. - Lehigh University, Creator: Moored, Keith - Lehigh University""",2021,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/unsteady-4,,,,,,,,,,,,,,,,,,,
4356,keep,Unsteady Ground Effect of Undulatory Swimmers,"""Creator: Baldwin, Connor T, Thesis advisor: Moored, Keith""",2021-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/unsteady-ground,,,,,,,,,,,,,,,,,,,
1939,keep,Unsupervised Domain Adaptation for Visual Recognition,"""Creator: Zhang, Youshan, Thesis advisor: Davison, Brian D.""",8/1/2021,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/unsupervised,,,,,,,,,,,,,,,,,,,
395340,delete,Unsupervised Domain Adaptation for Visual Recognition,"""Creator: Zhang, Youshan - Lehigh University, Creator: Davison, Brian D. - Lehigh University""",2021,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/unsupervised-0,,,,,,,,,,,,,,,,,,,
1878,keep,Updating Spontaneous Trait Inferences: An Analysis of Memory Reconsolidation as a Mechanism of Changing First Impressions,"""Creator: Olcaysoy Okten, Irmak, Thesis advisor: Moskowitz, Gordon B.""",2018-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/updating,,,,,,,,,,,,,,,,,,,
394966,delete,Updating Spontaneous Trait Inferences: An Analysis of Memory Reconsolidation as a Mechanism of Changing First Impressions,"""Creator: Olcaysoy Okten, Irmak - Lehigh University, Creator: Moskowitz, Gordon B. - Lehigh University""",2018,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/updating-0,,,,,,,,,,,,,,,,,,,
1675,keep,Upstream Influence of Axisymmetric Bodies on Trailing Line Vortices,"""Creator: Johnson, Tanya Sarah, Thesis advisor: Jaworski, Justin W.""",2017-12,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/upstream,,,,,,,,,,,,,,,,,,,
394720,delete,Upstream Influence of Axisymmetric Bodies on Trailing Line Vortices,"""Creator: Johnson, Tanya S. - Lehigh University, Creator: Jaworski, Justin W. - Lehigh University""",2018,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/upstream-0,,,,,,,,,,,,,,,,,,,
394935,delete,Use of Pele's tears and spheres as an indicator of lava fountain height in Hawaiian volcanoes,"""Creator: Moyer, Scott - Lehigh University, Creator: Sahagian, Dork - Lehigh University""",2023,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/use-peles-0,,,,,,,,,,,,,,,,,,,
7186,keep,Use of Pele's tears and spheres as an indicator of lava fountain height in Hawaiian volcanoes,"""Creator: Moyer, Scott, Thesis advisor: Sahagian, Dork""",5/1/2023,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/use-peles-tears,,,,,,,,,,,,,,,,,,,
2033,keep,Using Geospatial Thinking And Reasoning Skills To Examine Vector Borne Disease Transmission Through Web Gis In Undergraduate Students Studying Public Health,"""Creator: Reed, Rajika Emily, Thesis advisor: Bodzin, Alec M. ; Hammond, Thomas C. ; Sawyer, L. Brook E. ; Lasker, Judith""",2017-04,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using-geospatial,,,,,,,,,,,,,,,,,,,
395039,delete,Using Geospatial Thinking And Reasoning Skills To Examine Vector Borne Disease Transmission Through Web Gis In Undergraduate Students Studying Public Health,"""Creator: Reed, Rajika E. - Lehigh University, Creator: Bodzin, Alec M. - Lehigh University""",2017,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using-1,,,,,,,,,,,,,,,,,,,
2832,keep,Using knickpoints as geomorphic markers of crustal deformation in Appalachian Piedmont seismic clusters,"""Creator: Gonzales, Joshua M, Thesis advisor: Pazzaglia, Frank J.""",5/1/2020,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using,,,,,,,,,,,,,,,,,,,
394600,delete,Using knickpoints as geomorphic markers of crustal deformation in Appalachian Piedmont seismic clusters,"""Creator: Gonzales, Joshua M. - Lehigh University, Creator: Pazzaglia, Frank J. - Lehigh University""",2020,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using-0,,,,,,,,,,,,,,,,,,,
428138,delete,Using Sentiment and Technical Analysis to Forecast the Price of Bitcoin,"""Creator: Quispe, Brian - Lehigh University, Creator: Augusto De Araujo, Felipe - Lehigh University""",2022,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using-2,,,,,,,,,,,,,,,,,,,
4657,keep,Using Sentiment and Technical Analysis to Forecast the Price of Bitcoin,"""Creator: Quispe, Brian, Thesis advisor: De Araujo, Felipe Augusto""",8/1/2022,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/using-sentiment,,,,,,,,,,,,,,,,,,,
395029,delete,Utilizing Policy Design to Transition the Law of the River to a More Holistic Normative Foundation,"""Creator: Quesada, Michael - Lehigh University, Creator: Casagrande, David G. - Lehigh University""",2016,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/utilizing-2,,,,,,,,,,,,,,,,,,,
6902,keep,Utilizing Policy Design to Transition the Law of the River to a More Holistic Normative Foundation,"""Creator: Quesada, Michael, Thesis advisor: Casagrande, David G. ; Gillroy, John M. ; Morris, Donald P.""",2016-09,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/utilizing-policy,,,,,,,,,,,,,,,,,,,
394705,delete,Validation of a Modified Experience Sampling Methodology to Assess Academic Impairment in College Students with ADHD,"""Creator: Jaffe Sass, Aliza - Lehigh University, Creator: DuPaul, George J. - Lehigh University""",2021,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/validation-1,,,,,,,,,,,,,,,,,,,
7675,keep,Validation of a Modified Experience Sampling Methodology to Assess Academic Impairment in College Students with ADHD,"""Creator: Jaffe Sass, Aliza, Thesis advisor: DuPaul, George J.""",8/1/2021,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/validation,,,,,,,,,,,,,,,,,,,
394237,delete,Validation of Pair-Potential Models for Use in Simulating Titanate Nanostructures,"""Creator: Acosta, Nicholas L. - Lehigh University, Creator: Webb III, Edmund B. - Lehigh University""",2017,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/validation-0,,,,,,,,,,,,,,,,,,,
5137,keep,Validation of Pair-Potential Models for Use in Simulating Titanate Nanostructures,"""Creator: Acosta, Nicholas Lima, Thesis advisor: Webb, Edmund B. III""",2017-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/validation-pair,,,,,,,,,,,,,,,,,,,
394796,delete,Variability of the Be Star Population,"""Creator: Labadie-Bartz, Jonathan M. - Lehigh University, Creator: Pepper, Joshua - Lehigh University""",2018,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/variability-be-0,,,,,,,,,,,,,,,,,,,
5334,keep,Variability of the Be Star Population,"""Creator: Labadie-Bartz, Jonathan M., Thesis advisor: Pepper, Joshua""",2018-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/variability-be,,,,,,,,,,,,,,,,,,,
2888,keep,Vibration-Assisted Convective Deposition of Binary Suspensions for Structured Coatings,"""Creator: Kaewpetch, Thitiporn, Thesis advisor: Gilchrist, James F.""",2017-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/vibration,,,,,,,,,,,,,,,,,,,
394729,delete,Vibration-Assisted Convective Deposition of Binary Suspensions for Structured Coatings,"""Creator: Kaewpetch, Thitiporn - Lehigh University, Creator: Gilchrist, James F. - Lehigh University""",2017,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/vibration-1,,,,,,,,,,,,,,,,,,,
395084,delete,Virtual Structural Analysis of Bone Fracture Healing from Low-Dose Clinical CT Scans,"""Creator: Schwarzenberg, Peter - Lehigh University, Creator: Dailey, Hannah L. - Lehigh University""",2018,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/virtual-0,,,,,,,,,,,,,,,,,,,
5533,keep,Virtual Structural Analysis of Bone Fracture Healing from Low-Dose Clinical CT Scans,"""Creator: Schwarzenberg, Peter, Thesis advisor: Dailey, Hannah L.""",2018-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/virtual,,,,,,,,,,,,,,,,,,,
395551,delete,Visualizing student performance on CIMEL exercises and quizzes,"""Creator: Mecklai, Sharmeen - Lehigh University""",2004,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/visualizing-0,,,,,,,,,,,,,,,,,,,
5329,keep,Visualizing student performance on CIMEL exercises and quizzes,"""Creator: Mecklai, Sharmeen, Thesis advisor: Blank, Glenn D.""",2004-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/visualizing,,,,,,,,,,,,,,,,,,,
394391,delete,Voices of Bethlehem Steel,"""Creator: Carolan, Matthew R. - Lehigh University, Creator: Schennum, Jill - Lehigh University""",2017,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/voices-0,,,,,,,,,,,,,,,,,,,
6921,keep,Voices of Bethlehem Steel,"""Creator: Carolan, Matthew Richard, Thesis advisor: Schennum, Jill""",2017-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/voices-bethlehem,,,,,,,,,,,,,,,,,,,
394849,delete,Wafer-scale Fabrication and Characterization of Recessed-channel PtSe2 MOSFETs with Low Contact Resistance and Improved Gate Control,"""Creator: Li, Lei - Lehigh University, Creator: Hwang, James C. - Lehigh University""",2018,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/wafer-scale-0,,,,,,,,,,,,,,,,,,,
6995,keep,Wafer-scale Fabrication and Characterization of Recessed-channel PtSe2 MOSFETs with Low Contact Resistance and Improved Gate Control,"""Creator: Li, Lei, Thesis advisor: Hwang, James C. M.""",2018-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/wafer-scale,,,,,,,,,,,,,,,,,,,
394251,delete,When I Becomes We: The Generative Potential of Women's Community in Contemporary American Literature,"""Creator: Aldrich, Abigail - Lehigh University, Creator: Fifer, Elizabeth - Lehigh University""",2016,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/when-i-becomes-0,,,,,,,,,,,,,,,,,,,
7340,keep,When I Becomes We: The Generative Potential of Women's Community in Contemporary American Literature,"""Creator: Aldrich, Abigail, Thesis advisor: Fifer, Elizabeth N. ; Moglen, Seth ; Keetley, Dawn ; Krasas, Jacqueline;""",2016-01,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/when-i-becomes,,,,,,,,,,,,,,,,,,,
394983,delete,Which causal structure do you prefer?: Domain specificity and persistency of causal structure belief,"""Creator: Park, Sanghee - Lehigh University, Creator: Marsh, Jessecae K. - Lehigh University""",2023,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/which-causal-0,,,,,,,,,,,,,,,,,,,
7156,keep,Which causal structure do you prefer?: Domain specificity and persistency of causal structure belief,"""Creator: Park, Sanghee, Thesis advisor: Marsh, Jessecae K.""",1/1/2023,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/which-causal,,,,,,,,,,,,,,,,,,,
394818,delete,White Americans' Legitimizing Reasoning of Police Violence: In Defense of America's Moral Image and Maintenance of Racial Hierarchy,"""Creator: Lin, Shiang-Yi - Lehigh University, Creator: Packer, Dominic J. - Lehigh University""",2017,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/white-0,,,,,,,,,,,,,,,,,,,
5318,keep,White Americans' Legitimizing Reasoning of Police Violence: In Defense of America's Moral Image and Maintenance of Racial Hierarchy,"""Creator: Lin, Shiang-Yi, Thesis advisor: Packer, Dominic J.""",2017-08,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/white-americans,,,,,,,,,,,,,,,,,,,
2929,keep,Why precipitation and forest structure are changing in the eastern US: insight from analysis of large empirical and climate model datasets,"""Creator: Andrews, Travis D ., Thesis advisor: Booth, Robert K. ; Yu, Zicheng I. ; Dietze, Michael""",2015-08,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/why,,,,,,,,,,,,,,,,,,,
394285,delete,Why precipitation and forest structure are changing in the eastern US: insight from analysis of large empirical and climate model datasets,"""Creator: Andrews, Travis D. - Lehigh University, Creator: Booth, Robert - Lehigh University""",2015,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/why-0,,,,,,,,,,,,,,,,,,,
2168,keep,Willed and Willing Women: Expressing Erotic Desire on Death's Door in The Fair Maid of the West,"""Creator: Van Atta, Lauren, Thesis advisor: Weissbourd, Emily""",8/1/2019,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/willed-willing,,,,,,,,,,,,,,,,,,,
395200,delete,Willed and Willing Women: Expressing Erotic Desire on Death's Door in The Fair Maid of the West,"""Creator: Van Atta, Lauren - Lehigh University, Creator: Weissbourd, Emily - Lehigh University""",2019,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/willed-willing-0,,,,,,,,,,,,,,,,,,,
394854,delete,Women Athletes and Career Success: How Are They Related?,"""Creator: Lombardo, Kayla - Lehigh University, Creator: Krasas, Jackie - Lehigh University""",2019,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/women-athletes-0,,,,,,,,,,,,,,,,,,,
6373,keep,Women Athletes and Career Success: How Are They Related?,"""Creator: Lombardo, Kayla, Thesis advisor: Krasas, Jacqueline""",2019-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/women-athletes,,,,,,,,,,,,,,,,,,,
394491,delete,Working Towards a Normally Off GaN Based MOSHEMT,"""Creator: Dipsey, Mark - Lehigh University, Creator: Tansu, Nelson - Lehigh University""",2016,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/working-0,,,,,,,,,,,,,,,,,,,
5021,keep,Working Towards a Normally Off GaN Based MOSHEMT,"""Creator: Dipsey, Mark, Thesis advisor: Tansu, Nelson""",2016-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/working-towards,,,,,,,,,,,,,,,,,,,
3073,keep,World through the Eyes of Children: A Qualitative Study of Preschool Children's Understanding of the World,"""Creator: Sachdev, Anuradha, Thesis advisor: Silova, Iveta""",2017-05,https://preserve.lehigh.edu/lehigh-scholarship/graduate-publications-theses-dissertations/theses-dissertations/world-through,,,,,,,,,,,,,,,,,,,
